Run	SRA_Sample	SRA_Study	LibraryLayout	Platform	DataSourceType	DataSourceLinks	AvgSpotLen	BioSample	DATASTORE_provider	DATASTORE_region	Experiment	InsertSize	Library_Name	MBases	MBytes	Sample_Name	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	Instrument	LibrarySelection	LibrarySource	LoadDate	Organism	ReleaseDate
SRR8346388	SRS4167485	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609619	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157712	0	PGT-15233	457	163	New_York_City_Diesel__PGT-15233	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346389	SRS4167484	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609777	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157711	0	PGT-180004	84	25	Guava_IX_2__PGT-180004	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346390	SRS4167483	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609778	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157710	0	PGT-180005	137	39	Sunshine_Daydream__PGT-180005	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346391	SRS4167480	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609765	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157709	0	PGT-179992	114	33	Midnight__PGT-179992	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346392	SRS4167482	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609461	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157708	0	PGT-132740	150	46	Berry_White__PGT-132740	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346393	SRS4167481	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609462	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157707	0	PGT-132741	151	46	Strawberry_Switchblade__PGT-132741	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346384	SRS4167489	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609389	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157716	0	PGT-126684	273	80	Jungle_Cake__PGT-126684	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346395	SRS4167477	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10608968	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157705	0	PGT-102351	187	53	Purple_Panty_Dropper__PGT-102351	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346396	SRS4167478	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609764	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157704	0	PGT-179991	81	23	Avidekel__PGT-179991	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346397	SRS4167475	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609460	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157703	0	PGT-132739	141	42	LA_ConFiDential__PGT-132739	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346383	SRS4167490	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609766	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157717	0	PGT-179993	165	47	Purple_Lotus_7__PGT-179993	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346399	SRS4167474	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10608960	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157701	0	PGT-102342	205	54	Ringo__PGT-102342	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346400	SRS4167473	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10608961	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157700	0	PGT-102343	229	60	Pink_Snowball__PGT-102343	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346401	SRS4167472	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10608962	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157699	0	PGT-102344	250	68	Alaskan_Fireweed__PGT-102344	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346402	SRS4167471	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10608963	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157698	0	PGT-102345	233	62	Albert_Walker__PGT-102345	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346403	SRS4167470	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10608964	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157697	0	PGT-102346	208	57	Ethos_Mandarin_Temple_F1__PGT-102346	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346404	SRS4167469	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10608965	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157696	0	PGT-102347	242	68	Ethos_Temple_Kush_F1_m_A-line__PGT-102347	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346405	SRS4167468	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10608966	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157695	0	PGT-102348	255	71	A5_Haze__PGT-102348	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346406	SRS4167467	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609466	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157694	0	PGT-132745	132	39	Stardawg__PGT-132745	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346407	SRS4167466	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609463	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157693	0	PGT-132742	119	35	Bubble_Gum__PGT-132742	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346408	SRS4167465	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609464	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157692	0	PGT-132743	121	37	Jack__PGT-132743	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346409	SRS4167464	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609369	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157691	0	PGT-126663	317	95	Wonder_Dawg__PGT-126663	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346410	SRS4167463	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609370	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157690	0	PGT-126664	178	53	HiFi_ChemdOG_Kush__PGT-126664	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346411	SRS4167462	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609371	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157689	0	PGT-126666	263	79	Sour_Apple-_Original_Cut__PGT-126666	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346412	SRS4167461	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609372	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157688	0	PGT-126667	211	62	Drivers_Lane__PGT-126667	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346413	SRS4167460	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609373	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157687	0	PGT-126668	211	63	Panama_Punch__PGT-126668	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346414	SRS4167458	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609374	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157686	0	PGT-126669	325	95	SciFi__PGT-126669	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346415	SRS4167459	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609375	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157685	0	PGT-126670	134	39	Blackdog__PGT-126670	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346416	SRS4167457	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609376	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157684	0	PGT-126671	264	78	Mendocino_Madness__PGT-126671	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346417	SRS4167456	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609377	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157683	0	PGT-126672	136	40	On_The_County_Floor__PGT-126672	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346418	SRS4167455	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		151	SAMN10609378	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157682	0	PGT-126673	260	78	707_OG_Kush__PGT-126673	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346419	SRS4167454	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609744	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157681	0	PGT-161703	228	67	Sensi_Star__PGT-161703	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346420	SRS4167453	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609743	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157680	0	PGT-161702	193	58	Jack_Herer__PGT-161702	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346421	SRS4167452	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609746	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157679	0	PGT-161796	283	86	Sherbert__PGT-161796	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346422	SRS4167450	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609698	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157678	0	PGT-161656	127	37	Mendocino_Clone_Company_The_Medicine__PGT-161656	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346423	SRS4167451	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609697	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157677	0	PGT-161655	187	56	Purple_Grape_Kool_Aid__PGT-161655	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346424	SRS4167449	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609745	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157676	0	PGT-161793	234	68	Lions_Gold__PGT-161793	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346425	SRS4167448	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609694	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157675	0	PGT-161648	164	51	1988_Skunk_1__PGT-161648	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346426	SRS4167447	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609693	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157674	0	PGT-161647	146	44	1981_Skunk_1__PGT-161647	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346427	SRS4167445	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609696	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157673	0	PGT-161650	135	41	Super_Sour_Diesel__PGT-161650	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346428	SRS4167446	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609695	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157672	0	PGT-161649	189	59	Purple_Goat__PGT-161649	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346429	SRS4167444	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609690	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157671	0	PGT-161644	165	48	Unknown_1__PGT-161644	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346514	SRS4167359	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609703	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157586	0	PGT-161661	249	70	Mendocino_Clone_Company_CBD_Trident__PGT-161661	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346513	SRS4167360	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609840	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157587	0	PGT-18284	265	69	CDSR_2012_ECW__PGT-18284	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346512	SRS4167361	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609302	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157588	0	PGT-119500	155	47	Sour_Diesel__PGT-119500	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346511	SRS4167363	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609788	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157589	0	PGT-180583	208	61	Chem_Star_02__PGT-180583	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346510	SRS4167362	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609188	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157590	0	PGT-112250	164	44	Vino_OG_3__PGT-112250	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346509	SRS4167364	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609839	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157591	0	PGT-180637	163	48	Strawberry_Cough__PGT-180637	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346508	SRS4167365	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609796	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157592	0	PGT-180591	135	40	S9.3K3XCD.17__PGT-180591	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346507	SRS4167366	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609002	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157593	0	PGT-104984	189	51	SFV__PGT-104984	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346506	SRS4167367	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609001	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157594	0	PGT-104983	191	53	Berry_Manilow__PGT-104983	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346505	SRS4167368	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609000	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157595	0	PGT-104982	153	41	SGT._Pepper__PGT-104982	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346504	SRS4167369	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10608999	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157596	0	PGT-104981	132	30	Orange_Velvet__PGT-104981	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346503	SRS4167370	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609006	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157597	0	PGT-105019	100	26	Chernobyl__PGT-105019	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346502	SRS4167372	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609005	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157598	0	PGT-105018	105	27	Salmon_River__PGT-105018	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346501	SRS4167371	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609004	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157599	0	PGT-105017	107	28	Fruit_Punch__PGT-105017	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346500	SRS4167374	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609003	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157600	0	PGT-104985	220	62	Royal_Treat__PGT-104985	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346499	SRS4167373	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609008	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157601	0	PGT-105021	129	30	Deathstar__PGT-105021	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346498	SRS4167375	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609007	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157602	0	PGT-105020	147	33	Pineapple_Kush__PGT-105020	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346497	SRS4167376	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609846	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157603	0	PGT-18290	293	80	Original_Glue_GG4__PGT-18290	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346496	SRS4167377	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609787	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157604	0	PGT-180582	143	42	EREZ__PGT-180582	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346495	SRS4167378	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609112	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157605	0	PGT-108329	196	54	Mendocino_Clone_Company_Skywalker_OG__PGT-108329	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346494	SRS4167379	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN10609845	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157606	0	PGT-18289	234	60	SFU_OG_Kush__PGT-18289	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346493	SRS4167380	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		151	SAMN10609637	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157607	0	PGT-15502	687	218	Platinum_Girl_Scout_Cookies__PGT-15502	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
SRR8346492	SRS4167381	SRP173788	PAIRED	ILLUMINA	gcs_uri_provider		143	SAMN10609248	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5157608	0	PGT-115302	190	59	Obi_1:1__PGT-115302	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	2018-12-18
